value,node_id,position
958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8219,389
958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8494,390
958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8517,391
961,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7754,392
965,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3851,393
966,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6414,394
978,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5144,395
979,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2414,396
979,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8392,397
980,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3595,398
980,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:462,399
980,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7012,400
984,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5674,401
986,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9033,402
987,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8014,403
987,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9052,404
994,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9019,405
1003,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9003,406
1004,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8024,407
1010,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3106,408
1010,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:358,409
1010,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3864,410
1016,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2808,411
1016,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7738,412
1016,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8069,413
1018,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4875,414
1020,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1419,415
1020,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8650,416
1024,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2716,417
1027,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:688,418
1027,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8145,419
1033,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2675,420
1035,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1845,421
1036,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5798,422
1044,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8506,423
1048,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7836,424
1056,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4313,425
1056,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:561,426
1056,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9093,427
1057,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4311,428
1057,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6986,429
1059,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4361,430
1061,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7920,431
1064,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:573,432
1064,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8060,433
1065,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2809,434
1069,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5669,435
1071,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8086,436
1074,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3099,437
1076,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6929,438
1080,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1089,439
1080,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:443,440
1084,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5574,441
1084,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7896,442
1084,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8611,443
1085,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3683,444
1085,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7077,445
1086,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5750,446
1086,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5887,447
1089,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7014,448
1091,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:796,449
1092,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8129,450
1093,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7731,451
1096,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8019,452
1104,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9061,453
1109,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6214,454
1111,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6659,455
1111,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7005,456
1112,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3786,457
1115,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:693,458
1117,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5427,459
1120,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7412,460
1123,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6943,461
1124,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3637,462
1124,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4217,463
1124,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4850,464
1130,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7843,465
1132,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1761,466
1136,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5250,467
1136,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7488,468
1137,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5107,469
1140,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9064,470
1141,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3805,471
1146,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1177,472
1147,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3264,473
1148,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6228,474
1154,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5351,475
1155,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3751,476
1159,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1318,477
1160,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:373,478
1161,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5135,479
1163,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7006,480
1166,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:126,481
1169,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7242,482
1170,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3343,483
1171,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8087,484
1174,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1092,485
1176,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5588,486
1187,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6886,487
1189,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:121,488
1191,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5472,489
1194,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3870,490
1195,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7247,491
1198,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1612,492
1198,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3424,493
1200,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1570,494
1200,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6225,495
1204,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8843,496
1206,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1188,497
1206,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5119,498
1206,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7278,499
1208,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3163,500
1210,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8013,501
1213,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4647,502
1220,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6156,503
1222,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5573,504
1224,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3305,505
1230,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7320,506
1234,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3884,507
1235,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:346,508
1235,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4876,509
1236,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1629,510
1236,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1962,511
1236,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:798,512
1237,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2286,513
1240,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5063,514
1240,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8552,515
1241,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5355,516
1241,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5831,517
1242,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8229,518
1242,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8999,519
1244,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:315,520
1244,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6131,521
1244,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7126,522
1244,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:717,523
1251,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8971,524
1253,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4101,525
1255,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5029,526
1256,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8962,527
1259,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3533,528
1264,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:305,529
1264,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4794,530
1268,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2095,531
1268,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4625,532
1269,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2772,533
1269,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:570,534
1269,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:882,535
1274,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2784,536
1275,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:958,537
1276,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8526,538
1278,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1083,539
1278,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1857,540
1278,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2527,541
1282,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4682,542
1283,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5537,543
1284,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2299,544
1284,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2805,545
1284,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3151,546
1284,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7554,547
1285,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3692,548
1291,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9007,549
1293,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1611,550
1293,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:370,551
1297,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2993,552
1298,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9046,553
1299,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3697,554
1303,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8625,555
1308,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8868,556
1311,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:420,557
1322,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3105,558
1323,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4540,559
1326,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7187,560
1330,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4264,561
1331,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1863,562
1332,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1229,563
1332,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:648,564
1338,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7747,565
1346,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3756,566
1347,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2521,567
1347,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:72,568
1348,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4854,569
1352,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7106,570
1353,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3954,571
1353,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5168,572
1354,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8729,573
1355,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3289,574
1356,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7372,575
1360,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5771,576
1362,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3701,577
1364,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5629,578
1366,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3135,579
1367,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4309,580
1371,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8355,581
1372,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3060,582
1373,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4496,583
1376,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3859,584
1377,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:799,585
1378,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8468,586
1380,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2874,587
1380,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5398,588
1381,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3910,589
1381,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6098,590
1385,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4272,591
1386,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2058,592
1387,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2694,593
1387,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:530,594
1388,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1802,595
1391,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2235,596
1391,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2806,597
1392,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:516,598
1395,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8832,599
1396,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3178,600
1397,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2876,601
1397,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3793,602
1399,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:53,603
1405,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1759,604
1407,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9076,605
1409,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3488,606
1409,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4030,607
1410,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3797,608
1410,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6546,609
1411,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7652,610
1412,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2129,611
1412,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2485,612
1412,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6757,613
1418,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:291,614
1419,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2875,615
1423,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3750,616
1425,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4867,617
1426,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1803,618
1427,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4299,619
1429,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:597,620
1429,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:713,621
1429,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8185,622
1430,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8897,623
1431,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3501,624
1431,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9074,625
1433,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9020,626
1435,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2177,627
1435,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8853,628
1436,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3708,629
1437,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1627,630
1438,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5670,631
1440,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1683,632
1441,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5429,633
1443,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2685,634
1445,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:260,635
1445,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3963,636
1445,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4228,637
1445,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5495,638
1445,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:611,639
1449,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1234,640
1453,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7781,641
1455,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1088,642
1457,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1333,643
1459,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7378,644
1460,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2128,645
1460,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5346,646
1461,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3170,647
1464,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:434,648
1465,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1099,649
1467,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5777,650
1467,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8592,651
1474,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4463,652
1475,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4799,653
1477,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:411,654
1479,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6241,655
1480,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3200,656
1481,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3345,657
1482,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2940,658
1483,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5437,659
1486,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4319,660
1487,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2115,661
1487,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5575,662
1487,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8235,663
1488,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2653,664
1489,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5121,665
1489,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:952,666
1491,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5592,667
1493,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3966,668
1496,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4369,669
1502,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:566,670
1503,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7516,671
1507,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8647,672
1509,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4025,673
1510,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1375,674
1510,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1469,675
1511,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5730,676
1513,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3168,677
1513,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7175,678
1515,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:879,679
1516,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1263,680
1517,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3658,681
1518,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3764,682
1523,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1256,683
1529,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:616,684
1529,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6588,685
1530,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5360,686
1535,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2191,687
1536,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8264,688
1538,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6246,689
1539,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2674,690
1540,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5918,691
1540,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8825,692
1542,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2869,693
1542,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6801,694
1543,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6308,695
1544,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7196,696
1545,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5541,697
1546,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3246,698
1546,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4659,699
1547,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2295,700
1548,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1827,701
1548,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:234,702
1548,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7463,703
1549,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3483,704
1552,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6994,705
1554,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7010,706
1555,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1086,707
1558,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5093,708
1559,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8852,709
1561,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5707,710
1562,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7750,711
1563,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6176,712
1563,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9094,713
1565,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1597,714
1565,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5502,715
1565,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7860,716
1572,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:589,717
1574,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4853,718
1576,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7377,719
1578,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7487,720
1579,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4705,721
1579,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:812,722
1580,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7352,723
1581,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5668,724
1582,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6030,725
1583,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5073,726
1584,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2131,727
1586,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3041,728
1586,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5794,729
1588,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1168,730
1589,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4008,731
1592,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:707,732
1595,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3448,733
1597,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5185,734
1597,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7723,735
1597,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:816,736
1605,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3349,737
1605,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4060,738
1605,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8272,739
1606,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3653,740
1606,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4210,741
1608,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3629,742
1609,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7760,743
1610,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8261,744
1611,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5819,745
1616,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3362,746
1618,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8776,747
1624,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:429,748
1625,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3113,749
1628,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2986,750
1628,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5546,751
1628,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5891,752
1629,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7213,753
1630,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:609,754
1633,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5589,755
1634,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2013,756
1636,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4038,757
1637,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6331,758
1639,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1493,759
1639,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5492,760
1640,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5095,761
1641,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4346,762
1641,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8543,763
1643,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7708,764
1647,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3844,765
1649,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5745,766
1652,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:608,767
